country,year,video_id,url,title,description,channel_title,published_at,duration_seconds,view_count,like_count,comment_count,default_language,tags_str,transcript_excerpt,summary,sentiment,narr_health,narr_environment,narr_animal_welfare,narr_taste,narr_price,narr_convenience,narr_novelty,narr_cultural_fit
Denmark,2019,Vbb7MxPff74,https://www.youtube.com/watch?v=Vbb7MxPff74,Lav din egen havremælk!,"Hjemmelavet Havremælk - Havremælk Opskrift
Havremælk er nok en af de nemmeste og billigste plantemælk at lave selv. Det kræver kun få ingredienser som du sikkert allerede har i dit køkken og tager kun få minutter at lave.
De eneste ingredienser du skal bruge for at lave vidunderlig cremet havremælk er:
1 kop (100 g) havregryn
4 kopper (1L) vand
en knivspids havsalt, ca 1/4 tsk
sødemiddel såsom 2 spsk ahornsirup
kokosolie, til mere cremet havremælk

Tilsæt havre, vand, salt, olie og sirup til en blender og blend, indtil det er glat.
Si mælken med et osteklæde eller en si.
Opbevares i en lukket beholder i køleskabet i op til 5 dage.
 
tip:
sigt havremælken 2-3 gange for at få en rigtig jævn konsistens

Mere plantebaseret mælkeopskrift:
Hjemmelavet mandelmælk opskrift: 
https://www.youtube.com/watch?v=hoTpKMoDbE8&t=9s 

Tak fordi du så med, og glem ikke at abonnere på kanalen.
https://www.youtube.com/c/MyFoodDK

Har du allerede abonneret? ▶ Slå ringetone til 🔔 for at få besked om nye vide",My Food DK,2019-10-12T09:43:36Z,138,7525,75.0,3.0,da,mælk; vegan mælk; plantemælk; havremælk; hjemmelavet havremælk; Hvordan laver man havremælk; havre; vregryn; milk; oatmilk recipe; oat milk; oatmeal; recipe; opskrift; danske opskrifter; veganske; laktosefri mælk; lave selv; veganske opskrifter; my food; food; danish; danish food,,"Hjemmelavet Havremælk - Havremælk Opskrift
Havremælk er nok en af de nemmeste og billigste plantemælk at lave selv. tip:
sigt havremælken 2-3 gange for at få en rigtig jævn konsistens

Mere plantebaseret mælkeopskrift:
Hjemmelavet mandelmælk opskrift: 
https://www.youtube.com/watch?v=hoTpKMoDbE8&t=9s 

Tak fordi du så med, og glem ikke at abonnere på kanalen. https://www.youtube.com/c/MyFoodDK

Har du allerede abonneret? #havre #havremælk #oatmilk #oatmilkrecipe 
#Mandelmælk #mandelmælk #mandel #mandelopskrift #vegansk #vegan #veganfood 

My Food DK",0.5178,0,0,0,0,0,1,1,0
Denmark,2019,2XOwsoejpeg,https://www.youtube.com/watch?v=2XOwsoejpeg,COPENHAGEN VEGAN FOOD GUIDE,"Support my work on Patreon at https://www.patreon.com/Gittemary

Nour: https://www.youtube.com/user/nourghallale10
----------------------------------------------------------------------------------------------------
MY BLOG - http://www.gittemary.com/
FACEBOOK - https://www.facebook.com/Gittemary
----------------------------------------------------------------------------------------------------
INSTA - http://www.instagram.com/Gittemary
----------------------------------------------------------------------------------------------------
PINTEREST - https://www.pinterest.dk/gittemary/
TUMBLR - https://www.tumblr.com/blog/gittemary
----------------------------------------------------------------------------------------------------

❀ FAQ:

✿ Get To Know Me Tags: https://www.youtube.com/watch?v=efdsix3EYqg

✿ Is Living Zero Waste Expensive?: https://www.youtube.com/watch?v=RwKuMa1AfQQ&t=2s

✿ Zero Waste Laundry Routine: https://www.youtube.com/watch?v=kVQUENlGWGQ

✿ How To Be Zero Waste W",Gittemary Johansen,2019-01-16T17:34:35Z,270,3191,225.0,4.0,en,zero waste; less waste; eco; sustainable; sustainability; eco friendly; hippie; boho; girl; plastic; no; free; trash; waste; vegetarian; pollution; plantbased; earth; friendly; tips; zero; waster; inspo; vlog; vegan; veggie; green; low; impact; positive; vegan food copenhagen; restaurant; vegan restaurants; copenhagen; københavn; vegansk; vegan travel; zero waste travel; copenhagen food guide,,"Support my work on Patreon at https://www.patreon.com/Gittemary

Nour: https://www.youtube.com/user/nourghallale10
----------------------------------------------------------------------------------------------------
MY BLOG - http://www.gittemary.com/
FACEBOOK - https://www.facebook.com/Gittemary
----------------------------------------------------------------------------------------------------
INSTA - http://www.instagram.com/Gittemary
----------------------------------------------------------------------------------------------------
PINTEREST - https://www.pinterest.dk/gittemary/
TUMBLR - https://www.tumblr.com/blog/gittemary
----------------------------------------------------------------------------------------------------

❀ FAQ:

✿ Get To Know Me Tags: https://www.youtube.com/watch?v=efdsix3EYqg

✿ Is Living Zero Waste Expensive?: https://www.youtube.com/watch?v=RwKuMa1AfQQ&t=2s

✿ Zero Waste Laundry Routine: https://www.youtube.com/watch?v=kVQUENlGWGQ

✿ How To Be Zero Waste When Living With Your Parents: https://www.youtube.com/watch?v=QX0KdKCNclQ&t=14s

✿ How To Get Started: https://www.youtube.com/watch?v=mvC1T1x42T4&t=1s

✿ Hair and Skin Care Routine: https://www.youtube.com/watch?v=zDpRus3-8i8

----------------------------------------------------------------------------------------------------

❀ ZERO WASTE BEGINNER'S TIPS:

✿ 10 Steps To Zero Waste: https://www.youtube.com/watch?v=2Z0XSUVOp7s

✿ How To Be A Conscious Consumer: https://www.youtube.com/watch?v=uvl4T99pN5o&t=3s

✿ How To Break Bad Consumer Habits: https://www.youtube.com/watch?v=kc1S5dn6Ft8&t=25s

✿ Your Convenience is Relevant: https://www.youtube.com/watch?v=xZwuonpuut8&t=1s

----------------------------------------------------------------------------------------------------

❀ ZERO WASTE FOOD:

✿ Come With Me When I Shop Package Free: https://www.youtube.com/watch?v=pwASMqQbdHs&t=3s

✿ My Zero Waste Pantry: https://www.youtube.com/watch?v=TEvFmQxdeKI

✿ My Vegetarian Journey: https://www.youtube.com/watch?v=EdETbpNRbhY&t=4s",-0.9462,0,0,0,0,1,0,3,0
Denmark,2019,Hs4qf8Myd4Y,https://www.youtube.com/watch?v=Hs4qf8Myd4Y,E64 - Plantebaseret sygepleje og livsstilsforløb,"I dagens afsnit af Plantetinget, har vi besøg af den plantebaserede sygeplejerske, Stig Ladefoged.

Stig har med sit bachelorprojekt om plantebaseret kost, fået stor bevågenhed fra en række midtjyske lokalmedier. Hans projekt var et forsøg, hvor han tilbød 13 deltagere et livsstilsforløb på 3 uger, med plantebaseret kost. Deltagerne fra 44 til 73 år - med hjertekarsygdom og diabetes - fik, under vejledning fra Stig, uforarbejdet plantemad hver dag uden salt, olie og med knuste hørfrø dagligt.

Forsøgets resultater for de deltagende, efter blot 3 ugers intervention, var markante. Foruden vægttab, medførte interventionen fald i blodtrykket, fald i kolesterol, medicinreduktion, forbedret søvnkvalitet og energi, samt færre smerter.

I podcasten hører vi blandt andet om Stigs baggrund og motivation for at udføre forsøget, som sit afsluttende projekt. Vi gennemgår de interessante resultater og hvilken betydning den plantebaserede kost endte med at få, for de deltagende. 

Derudover får vi os",Plantetinget,2019-01-20T07:42:31Z,3938,1349,34.0,3.0,da,,,"Stig har med sit bachelorprojekt om plantebaseret kost, fået stor bevågenhed fra en række midtjyske lokalmedier. Deltagerne fra 44 til 73 år - med hjertekarsygdom og diabetes - fik, under vejledning fra Stig, uforarbejdet plantemad hver dag uden salt, olie og med knuste hørfrø dagligt. Vi gennemgår de interessante resultater og hvilken betydning den plantebaserede kost endte med at få, for de deltagende. http://denplantebaseredesygeplejerske.com/

https://www.planteroedderne.com/

SPONSORAFTALER

https://www.eatgrim.dk/ Spar 20% på første kasse med koden 'PLANTETINGET'

https://earthlete.dk/ Spar 20% på Mr.Plantpower superfoods med koden 'power2019'

https://www.greenos.dk/ Spar 10% på ikke-nedsatte varer med koden 'plantetinget'

https://dressedbyplants.com/ Spar 20% på fair-wear t-shirts med koden 'PLANTETINGET'

https://greenspeak.dk/abonnementer/qv6qz2m9c53kwzhx/ Spar på Greenspeak abonnement

STØT PLANTETINGET PÅ 10ER

https://plantetinget.10er.dk/",0.34,0,0,0,0,0,3,1,2
Denmark,2019,Z4W5JnaJkyw,https://www.youtube.com/watch?v=Z4W5JnaJkyw,#OT013. Spørgetime om plantebaseret kost. Konference på Martinus Institut 2018. Del 2/2,"#OT013 er en spørgetime ved konferencen den 15.09.2018 på Martinus Institut om plantebaseret kost og sundhed talte Ole Therkelsen om ""Den ideelle føde i følge Martinus"". 
Efter indlægget var der mulighed for at stille spørgsmål.


Plantebaseret konference på Martinus Institut

PLANTEBASERET KOST OG SUNDHED

Lørdag den 15. september 2018 kl. 10.00 – 15.30
Frokost, kaffe, te og kage. (Frokost og kagebord er 100% vegansk).
Tilmelding til info@martinus.dk eller på telefon: 38 38 01 00
(mandag til torsdag kl. 9-12)
 
Flere og flere vælger at spise grønnere. Nye plantebaserede produkter vinder frem i supermarkederne. Og overraskende mange unge har valgt at leve vegansk. Det handler om miljø, etik og sundhed.

Konferencen ser på den voksende interesse for vegansk og plantebaseret kost i dag. Hvorfor er det blevet populært at gå plantebaseret? Hvordan påvirker det vores krop? Hvad siger den nyeste forskning? Og hvordan kan man på simple og praktiske måder udnytte kostens store potentiale til a",Ole Therkelsen,2019-10-05T07:00:04Z,2700,856,16.0,0.0,da,Martinus; Åndsvidenskab; Kosmologi; Institut; Tredje; Testamente; verdensbillede; Kosmos; Klint; reinkarnation; karma; religion; moral; global; spiritualitet; international; klima; vegan; udvikling; evolution; videnskab; livet; kærlighed; Gud; intuitive; intuition; Jesus; Kristus; spirituel; raw; food; intelligent; design; humaninitet; plantebaseret; vegetar; omega; mættet; umættet; fedt; olie; fedtstof; protein; b12; kulhydrat; diabetes; kost; mad; motion; alkohol; levnedsmidler; faste; spirer; grøn; bæredygtighed; dna; kromosom,,"#OT013 er en spørgetime ved konferencen den 15.09.2018 på Martinus Institut om plantebaseret kost og sundhed talte Ole Therkelsen om ""Den ideelle føde i følge Martinus"". Plantebaseret konference på Martinus Institut

PLANTEBASERET KOST OG SUNDHED

Lørdag den 15. Konferencen ser på den voksende interesse for vegansk og plantebaseret kost i dag. 1-100 © Martinus Institut
www.martinus.dk
Martinus Institut, Mariendalsvej 94-96, 2000 Frederiksberg",0.0,9,1,0,0,0,1,3,2
Denmark,2019,x_mnNoA2Ges,https://www.youtube.com/watch?v=x_mnNoA2Ges,Food Innovation Talk on plant-based foods with AAK,,Food & Bio Cluster Denmark,2019-05-15T11:41:07Z,1790,657,8.0,0.0,da,,,,0.3818,0,0,0,0,0,0,0,0
Denmark,2019,0xZTY9orQ4w,https://www.youtube.com/watch?v=0xZTY9orQ4w,5 dk Lezzetli Diyet Muzlu Dondurma Tarifi Healthy Banana İce Cream Vegan,"Herkese selam arkadaşlar.
5 dk Lezzetli Diyet Muzlu Dondurma Tarifi.çocuklar için. Healthy Banana İce Cream Vegan
Herkese Merhaba
Evde Dondurma yapmak çok kolay. Umarim sizde beğenirsiniz.Beni izlemeyi ve lütfen abone olmayı unutmayın.🌟☺",Yaman Family,2019-07-01T19:39:22Z,181,564,57.0,64.0,tr,Dondurma Tarifi; dondurma nasıl yapılır; dondurma yapımı; Muzlu Dondurma; İce Cream; İce Cream Vegan; Healthy Banana İce Cream; 5 dk Lezzetli Diyet Muzlu Dondurma; 5 dk Lezzetli; Banana İce Cream; evde dondurma yapılışı; İce cream; meyveli dondurma tarifi; sade dondurma tarifi; YUMURTASIZ DONDURMA; yaman mutfak; yaman mutfak dondurma; Yaz tarifleri; yaz tarifleri dondurma; Sütsüz dondurma; Meyveli tarifLER; çocuklar için; Diyet dondurma; PRATİK DONDURMA; diyet dondurma,,"Herkese selam arkadaşlar. 5 dk Lezzetli Diyet Muzlu Dondurma Tarifi.çocuklar için. Healthy Banana İce Cream Vegan
Herkese Merhaba
Evde Dondurma yapmak çok kolay. Umarim sizde beğenirsiniz.Beni izlemeyi ve lütfen abone olmayı unutmayın.🌟☺",0.8126,4,0,0,0,0,0,0,0
Denmark,2019,GJp1iGGX1uw,https://www.youtube.com/watch?v=GJp1iGGX1uw,"E81 - Plantebaseret Sundhed, Medicinstudie og Sociale Medier","I dagens afsnit af Plantetinget, har vi besøg af Helena Eiken.

Helena er personlig træner, instagram-influencer og medicinstuderende. I denne podcast får vi os en snak om en bred palette af forskellig emner.

Vi taler bl.a. om sund plantebaseret kost og hvordan Helena i sit bachelorprojekt undersøgte kostens effekt på hudsygdom, samt om hvordan hvordan hendes arbejde med den medicinske litteratur, har påvirket hendes syn på kost og sundhed.

Vi taler også om hvordan man begår sig pragmatisk som plantespiser, når man befinder sig i sociale sammenhænge - og om man overhovedet kan tillade sig at spise produkter med mælkepulver, når man gerne vil spise vegansk. Samt hvordan man håndterer det, hvis det sker.

Derudover diskuterer vi også de forskellige stereotype kasser man kan ende i, når man eksempelvis kalder sig selv veganer på de sociale medier. For som solid instagram-influencer med tusindvis af følgere, skal man lære at navigere i en verden af spørgsmål, antagelser og forventninger.",Plantetinget,2019-08-26T17:27:47Z,3775,500,12.0,2.0,da,helena eiken; plantebaseret kost; sundhed; medicinstuderende; plantetinget; dermatologi; holistisk helse; hvordan spiser man sundt; hvordan spiser man vegansk; vegansk mad,,"Vi taler også om hvordan man begår sig pragmatisk som plantespiser, når man befinder sig i sociale sammenhænge - og om man overhovedet kan tillade sig at spise produkter med mælkepulver, når man gerne vil spise vegansk. Samt hvordan man håndterer det, hvis det sker. Det giver Helena også sit input til. https://www.instagram.com/helenaeiken/",0.1779,5,0,0,0,0,0,0,0
Denmark,2019,Fjp99z7tnw8,https://www.youtube.com/watch?v=Fjp99z7tnw8,Bæredygtighedsmål 4: Mere plantebaseret,"En del af vores strategi er at bidrage til en sund og bæredygtig livsstil for vores forbrugere. Forskningen slår fast, at fiberrigt plantebaseret kost er med til at mindske risikoen for mange sygdomme. Plantebaseret kost har derudover en betydelig mindre negativ indflydelse på miljøet end kød og mælkeprodukter. For at tage hensyn både til mennesker og miljøet arbejder vi for at udvikle vores plantebaserede udbud.",Fazer,2019-10-29T14:35:38Z,60,427,,,da,Bæredygtighed; Sustainability; Mere Plantebaseret; More platbased food; Grøn mad; Greens; Food; Food services,,"En del af vores strategi er at bidrage til en sund og bæredygtig livsstil for vores forbrugere. Forskningen slår fast, at fiberrigt plantebaseret kost er med til at mindske risikoen for mange sygdomme. Plantebaseret kost har derudover en betydelig mindre negativ indflydelse på miljøet end kød og mælkeprodukter. For at tage hensyn både til mennesker og miljøet arbejder vi for at udvikle vores plantebaserede udbud.",0.0,1,4,0,0,0,0,0,0
Denmark,2019,ENR8sHKz_7Y,https://www.youtube.com/watch?v=ENR8sHKz_7Y,Vegan Danish Bakery Review! 🇨🇦AMAZING Vegan Goodies in Toronto!,"Vegan Danish Bakery Review! I’m so excited for this video because I’ve wanted to try the desserts at Vegan Danish Bakery ever since I moved to Toronto. 🇨🇦 Hope you enjoy our review! 🤗

Instagram: @lets.eat.plants

Check out our other reviews of Vegan food in the GTA!
• https://www.youtube.com/watch?v=v0RBEdmqGmE&t=2s
• https://www.youtube.com/watch?v=MZyfjQYOz2g
• https://www.youtube.com/watch?v=KMOsTFxFVhc&t=7s

Check out Vegan Danish Bakery!
• https://vegandanishbakery.wordpress.com

Music:
• “Sthlm Sunset” Ehrling https://soundcloud.com/ehrling/ehrlin...
• ""Let Go” Ikson https://soundcloud.com/ikson",Let's Eat Plants,2019-07-15T03:38:55Z,901,418,16.0,2.0,en,vegan danish bakery review; vegan; bakery; vegan bakery; vegan restaurant review; toronto vegan restaurants; best vegan restaurants in toronto; best restaurants in toronto; best dessert in toronto; best vegan dessert; best vegan in canada; madeline mackenzie; vegan dessert; toronto; food; thornhill; what i eat in a day vegan; vegan what i eat in a day,,"Vegan Danish Bakery Review! • https://www.youtube.com/watch?v=v0RBEdmqGmE&t=2s
• https://www.youtube.com/watch?v=MZyfjQYOz2g
• https://www.youtube.com/watch?v=KMOsTFxFVhc&t=7s

Check out Vegan Danish Bakery! • https://vegandanishbakery.wordpress.com

Music:
• “Sthlm Sunset” Ehrling https://soundcloud.com/ehrling/ehrlin... • ""Let Go” Ikson https://soundcloud.com/ikson",0.929,0,0,0,0,0,0,5,0
Denmark,2019,Ad_DY7J2gBw,https://www.youtube.com/watch?v=Ad_DY7J2gBw,VEGANSK PROTEINPULVER! 💪 VI TESTER PLANTEBASERET PROTEIN! 🌱,"I dag i Helsesmart tester vi vegansk proteinpulver. 

Vi tester hampeprotein, solsikkekernefrøprotein, ærteprotein og risprotein.

Er det helsesmart? Og er det lækkert? Hvad synes vi er bedst?",HELSE/SMART,2019-03-12T15:09:40Z,399,408,4.0,0.0,da,vegansk proteinpulver; vegansk protein; plantebaseret proteinpulver; plantebaseret protein; protein; sundhed; kosttilskud,,"I dag i Helsesmart tester vi vegansk proteinpulver. Vi tester hampeprotein, solsikkekernefrøprotein, ærteprotein og risprotein. Er det helsesmart? Og er det lækkert?",0.0,14,0,0,1,0,0,0,0
